fecha,precipitacion_mm,evaporacion_mm,temp_max_c,temp_min_c,estacion,estacion_id,latitud,longitud,altitud_msnm,severidad,tipo_evento
1980-07-30,13.4,11.5,36.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1980-07-31,44.3,13.3,34.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1980-08-14,2.1,6.6,34.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1980-08-22,67.6,9.7,31.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1980-08-28,5.0,7.8,34.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1980-09-01,13.0,9.0,37.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1980-09-09,9.0,5.1,37.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1980-10-03,16.7,7.8,37.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1980-12-12,2.5,3.6,17.5,13.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-01-06,32.0,5.39,24.5,16.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1981-01-07,1.8,2.0,20.0,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-01-11,1.3,3.68,24.0,18.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-01-12,17.4,1.0,21.5,18.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1981-02-07,1.2,3.1,26.5,8.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-02-26,3.9,4.42,26.0,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-03-02,3.9,3.15,21.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-03-03,9.0,1.27,19.5,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-03-05,1.5,6.11,19.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-04-22,4.4,10.8,21.0,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-05-01,8.4,7.5,31.0,17.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-06-29,1.8,12.1,41.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-07-02,21.8,13.2,40.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1981-07-03,2.9,12.9,38.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-07-06,6.0,12.8,41.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-07-09,29.0,7.1,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1981-07-12,1.6,7.4,37.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-07-18,9.6,9.6,38.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-07-24,48.8,10.4,40.5,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1981-08-07,1.0,12.1,38.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-08-22,6.0,8.0,37.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-09-07,45.0,6.9,38.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1981-09-09,1.0,3.1,32.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-09-22,7.1,2.7,30.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-10-01,6.4,7.4,34.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-10-10,7.4,3.2,30.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-11-27,4.6,1.5,19.0,12.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1981-11-28,3.9,0.9,18.0,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-01-10,1.4,2.0,24.0,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-01-11,10.6,0.6,16.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1982-07-04,1.6,2.6,32.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-05,1.5,5.4,33.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-14,2.5,9.6,42.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-18,4.3,10.5,39.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-22,10.0,6.7,41.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1982-07-23,8.4,10.1,42.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-25,1.4,7.5,36.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-07-31,1.4,9.7,43.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-09,5.5,5.2,42.0,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-14,5.5,5.0,39.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-16,2.5,8.7,41.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-20,1.5,9.0,41.0,29.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-21,2.0,9.2,39.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-22,4.5,7.4,39.0,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-08-23,1.6,7.5,35.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-09-02,3.5,10.7,43.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-09-04,11.8,8.4,38.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1982-09-06,1.1,7.3,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-11-17,1.9,0.1,20.5,18.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-11-24,6.2,2.7,25.0,11.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-11-30,10.2,2.8,23.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1982-12-01,7.3,4.7,20.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-12-08,32.0,,21.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1982-12-09,64.6,,22.0,9.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1982-12-21,2.5,0.2,17.5,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1982-12-30,8.0,2.3,16.5,5.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-01-12,1.9,3.3,22.0,16.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-01-19,1.1,3.4,23.0,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-01-29,12.0,4.8,24.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-01-30,21.0,3.7,16.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-02-02,11.6,2.8,12.0,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-02-03,5.6,0.6,16.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-03-02,11.0,2.0,24.5,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-03-03,12.7,4.2,20.0,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-03-04,1.5,3.0,19.0,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-03-19,2.0,2.9,21.0,13.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-04-06,1.7,3.6,21.5,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-04-07,6.2,3.7,17.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-07,5.7,10.83,41.5,29.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-08,1.8,11.34,40.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-09,9.5,13.83,41.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-11,1.5,11.42,41.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-19,28.2,,42.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-07-20,8.8,6.9,36.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-21,48.5,,30.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-07-23,3.2,12.61,38.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-07-27,40.3,7.08,40.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-08-03,10.3,10.8,39.5,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-08-05,37.0,8.4,35.5,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-08-07,17.2,8.8,36.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-08-09,1.0,5.7,34.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-08-10,3.2,4.6,35.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-08-13,2.7,7.6,38.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-08-14,3.4,4.6,35.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-08-15,1.4,4.3,34.0,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-08-27,37.3,13.9,39.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-09-04,4.7,7.7,39.5,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-09-06,9.0,2.7,36.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-09-09,4.4,7.4,42.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-09-10,46.0,4.0,35.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-09-16,6.4,5.6,36.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-09-22,24.2,5.9,38.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-09-23,1.4,2.0,28.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-09-28,32.6,8.4,36.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-09-29,14.9,4.0,30.5,20.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-09-30,3.0,2.6,28.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1983-10-03,10.8,2.6,33.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-10-26,13.8,6.2,30.5,20.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-11-03,18.4,4.7,29.5,19.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1983-11-21,23.8,4.0,22.5,12.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1983-12-01,31.3,5.3,24.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1984-01-04,62.9,3.8,19.0,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1984-01-05,3.8,1.8,21.0,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-01-29,4.6,2.3,28.5,15.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-04-06,2.9,2.2,25.5,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-06-23,18.8,4.0,38.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-06-25,7.4,4.8,38.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-06-30,12.3,9.2,40.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-07-05,1.6,7.9,41.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-06,7.0,8.2,39.0,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-07,2.6,6.1,38.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-08,2.0,6.8,35.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-10,11.0,11.1,40.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-07-12,1.7,9.5,39.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-13,28.6,12.3,38.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1984-07-14,2.9,5.9,34.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-16,6.1,8.0,35.5,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-19,1.0,4.5,33.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-20,1.2,7.5,35.0,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-23,3.6,8.6,38.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-07-25,1.1,7.5,38.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-06,60.9,13.5,41.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1984-08-09,2.3,6.3,28.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-11,3.4,8.9,36.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-12,21.2,8.5,31.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1984-08-15,46.2,,37.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1984-08-16,3.2,,35.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-21,4.0,3.7,37.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-22,4.0,9.1,36.5,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-08-26,16.0,7.8,37.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-08-30,8.9,8.8,40.5,29.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-09-07,11.0,6.2,36.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-09-13,9.5,10.9,42.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-09-14,2.0,7.0,40.0,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-09-24,2.4,5.1,35.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-10-02,17.2,1.2,27.0,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-11-23,7.4,3.4,21.5,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-12-10,20.0,4.4,26.0,12.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1984-12-11,4.8,0.4,18.5,13.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-12-12,4.0,2.5,21.5,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-12-13,13.0,1.5,16.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1984-12-26,8.2,1.6,28.5,11.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1984-12-27,55.4,,19.0,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1985-01-14,6.9,0.3,15.5,8.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-01-15,1.4,0.7,13.5,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-01-23,2.2,0.5,19.0,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-01-24,2.0,0.3,18.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-01-26,9.4,1.4,19.5,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-01-31,5.3,3.1,16.5,9.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-02-04,3.0,3.5,18.5,8.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-02-21,6.0,1.5,18.5,13.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-04-26,1.0,4.8,24.0,15.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-06,9.8,10.3,41.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-13,2.9,9.5,40.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-14,2.3,14.4,41.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-15,1.0,8.5,39.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-16,14.1,7.0,37.5,24.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1985-07-26,4.9,8.7,40.0,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-27,1.6,2.2,37.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-07-31,72.0,4.9,40.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1985-08-01,10.8,9.6,31.5,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1985-08-05,3.1,9.0,39.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-08-16,2.3,8.2,39.5,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-08-18,10.8,2.2,38.5,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1985-08-19,7.2,1.7,28.0,20.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-08-25,1.5,3.5,39.0,28.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-08-30,44.2,9.6,38.5,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1985-09-03,45.0,,35.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1985-09-06,20.5,8.8,35.5,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1985-09-10,5.1,4.0,35.5,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-09-17,2.3,5.7,40.0,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-09-18,32.5,8.1,31.0,23.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1985-10-08,15.1,7.2,32.5,24.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1985-10-15,8.5,1.5,29.0,18.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-10-16,4.0,4.1,26.0,18.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-11-24,4.3,4.1,28.5,12.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-11-25,5.9,1.0,29.0,17.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-11-26,8.4,3.7,28.5,16.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1985-12-11,3.2,3.2,18.5,6.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-01-31,2.2,4.0,28.0,14.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-02-01,8.0,3.6,25.0,14.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-02-04,5.4,3.2,20.5,12.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-02-08,3.6,4.7,21.0,8.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-02-09,2.1,0.5,16.5,10.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-03-18,2.0,2.2,19.0,8.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-04-28,2.7,11.1,36.5,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-05-29,10.8,11.5,38.0,21.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1986-06-30,62.5,,37.5,26.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1986-07-08,6.6,6.7,39.5,27.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-07-10,1.0,8.0,38.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-07-15,4.3,6.2,38.0,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-07-16,3.2,7.3,35.0,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-07-17,62.0,10.7,36.5,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1986-07-18,22.8,7.4,34.5,22.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1986-07-20,2.0,7.4,38.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-07-21,1.8,4.4,32.0,22.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-08-01,1.8,9.2,38.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-08-06,5.5,9.1,40.0,27.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-08-09,2.2,3.1,37.0,28.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-08-15,45.7,16.3,37.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1986-08-23,23.2,8.7,36.0,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1986-08-26,10.0,7.6,36.5,25.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1986-08-29,8.2,6.3,35.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-09-08,25.0,0.6,36.5,26.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,alta,precipitacion
1986-09-09,1.0,6.5,33.5,23.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,baja,precipitacion
1986-09-22,56.6,12.3,34.5,25.0,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,muy_alta,precipitacion
1986-09-23,14.5,6.3,31.5,21.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
1986-10-01,10.8,6.5,33.5,19.5,HERMOSILLO II (DGE),26139,29.09888889,-110.9541667,221,moderada,precipitacion
